,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1877,12.64,41.69,125.94,101.91,74.71,48.85,29.88,128.96,80.03,26.88,75.04,114.84,552.8,68.47,51.69,143.93,73.7,85.85,42.38,52.27,30.64,90.06,70.68,35.02,57.29,43.5,15.63,102.62,328.0,83.18,36.24,132.61,17.07,71.74,92.27,29.53,41.61,58.03,40.79,79.44,123.82,78.17,49.01,52.23,51.9,74.95,66.31,87.34,102.57,194.83
1878,12.98,42.42,127.56,102.93,75.13,48.9,29.97,130.29,80.71,26.66,75.88,117.5,561.15,70.17,52.0,144.53,74.27,86.96,42.93,52.65,31.67,90.75,72.48,35.25,57.69,44.56,15.66,102.71,335.26,83.65,36.94,132.48,17.33,72.98,92.29,29.7,41.57,58.42,41.54,79.85,124.84,79.35,49.42,53.15,52.28,75.08,68.53,88.96,102.61,196.43
1879,12.85,43.23,127.43,104.37,74.63,48.99,30.07,131.95,80.69,27.02,76.16,118.21,566.45,70.97,52.38,144.54,74.2,86.68,40.26,53.27,31.28,90.76,73.27,35.63,57.69,44.84,15.63,102.42,327.76,84.07,37.2,133.48,17.23,73.42,91.85,29.74,41.45,58.61,41.87,80.44,124.91,80.83,49.75,53.02,52.17,74.53,68.0,90.14,103.28,196.03
1880,13.09,43.01,126.8,104.91,72.74,47.98,30.1,132.52,80.16,27.05,75.56,117.1,564.35,70.63,52.7,145.1,74.39,86.66,40.93,52.77,30.9,90.52,72.39,35.57,57.54,44.13,15.47,102.73,323.33,82.85,36.95,132.32,16.98,73.87,91.32,29.81,41.73,58.81,41.46,80.06,124.9,81.39,49.36,53.32,52.67,73.59,69.06,89.2,104.11,195.99
1881,13.09,42.5,126.35,104.63,77.8,47.87,30.16,132.74,80.38,26.66,76.03,117.26,574.22,69.94,52.93,143.71,73.68,86.72,40.99,52.44,30.87,90.88,72.39,35.39,57.88,44.68,15.56,102.12,327.54,82.68,36.21,130.5,16.99,74.2,90.75,29.43,41.83,58.38,41.52,79.42,124.43,81.43,49.74,52.88,52.78,74.09,68.7,88.23,104.18,195.53
1882,13.01,42.14,126.88,104.23,75.85,48.03,30.48,131.34,80.36,26.47,75.76,116.91,573.55,70.0,52.29,143.0,73.5,85.75,40.73,52.66,30.85,90.04,72.22,35.22,57.22,44.22,15.45,101.68,324.33,82.67,36.15,129.04,16.88,73.21,90.21,29.15,41.7,57.73,41.6,79.04,123.24,81.35,49.14,52.26,52.34,72.56,67.8,87.98,102.34,194.29
1883,13.23,41.98,127.2,105.84,74.77,48.43,30.81,131.21,80.45,26.46,75.52,118.0,589.3,70.1,52.62,143.75,73.9,86.02,40.55,53.18,30.78,90.01,72.9,35.31,57.34,44.69,15.44,102.29,328.49,84.68,36.31,127.41,16.98,72.46,90.37,29.72,41.93,58.76,41.91,79.24,126.18,82.48,49.41,53.52,52.39,73.26,68.22,89.09,101.94,195.61
1884,13.32,41.79,126.83,105.47,74.43,48.7,30.87,130.73,80.65,26.29,74.8,118.71,585.45,70.91,52.23,143.17,73.56,87.06,40.03,53.68,30.84,90.12,72.89,35.17,57.33,44.65,15.38,102.56,325.88,84.13,35.96,128.07,17.03,72.15,90.82,29.67,41.61,58.37,41.99,78.6,125.81,81.69,49.17,53.24,51.76,72.52,68.51,88.44,101.67,194.98
1885,13.19,41.76,127.11,105.62,74.06,48.4,30.87,130.15,81.02,26.44,75.4,119.75,586.76,70.74,52.74,143.92,73.91,86.84,40.6,53.9,31.08,90.53,73.77,35.4,57.44,45.18,15.31,102.56,324.98,85.44,36.45,127.91,17.07,71.64,92.1,29.76,42.17,57.61,41.98,79.01,126.39,82.28,49.27,53.31,51.63,73.24,67.97,88.46,101.21,195.7
1886,13.48,41.87,126.72,105.15,74.09,48.64,30.99,130.94,81.32,26.27,75.27,121.43,587.65,71.53,52.73,143.41,75.15,87.5,40.41,53.86,31.3,91.26,74.2,35.23,57.15,45.37,15.38,103.4,325.86,85.81,36.08,127.66,17.3,72.85,93.52,29.61,41.86,57.7,42.39,78.87,126.43,81.74,48.88,54.83,51.55,74.2,68.9,89.12,101.15,196.2
1887,13.5,41.85,127.08,105.7,74.97,49.16,30.99,130.53,81.84,26.35,75.26,122.34,592.26,70.99,52.76,144.23,76.13,87.75,40.93,54.2,31.7,91.19,73.5,35.48,57.27,45.04,15.78,102.7,333.2,86.58,35.55,128.15,17.42,72.38,93.87,30.06,41.73,58.47,42.31,79.56,127.99,81.8,49.52,55.14,51.69,74.86,69.55,89.29,101.15,197.05
1888,13.76,42.02,127.91,105.87,74.9,49.12,31.08,131.44,82.07,26.81,75.61,121.35,591.7,69.26,52.89,145.25,75.97,87.68,40.98,54.74,31.61,91.06,71.95,35.85,57.23,44.07,16.07,103.72,334.83,86.7,34.37,127.99,17.32,71.97,93.67,30.61,41.91,59.39,42.26,79.93,126.67,82.59,49.9,56.45,51.76,76.6,70.69,89.9,101.95,197.79
1889,13.96,42.25,129.15,105.42,74.62,49.16,31.09,130.44,81.73,26.8,75.69,121.25,593.51,68.5,52.9,145.48,74.95,87.46,41.01,54.55,31.51,90.42,71.25,35.9,56.89,43.92,15.99,103.94,337.5,86.61,34.06,128.1,17.3,71.17,94.14,30.49,41.75,58.91,41.96,79.75,126.49,82.99,49.61,55.97,51.62,76.44,70.56,89.61,102.33,197.82
1890,14.02,42.65,128.24,106.21,74.22,49.15,31.0,129.7,81.42,26.62,76.09,120.94,586.37,68.74,52.3,145.22,75.09,86.92,40.69,53.92,32.12,90.4,71.72,35.54,56.35,44.25,15.82,103.12,333.1,86.19,34.48,128.89,17.28,70.93,96.27,30.48,41.87,58.66,41.97,80.03,126.0,82.02,49.01,56.53,51.27,76.11,70.74,90.06,102.33,197.15
1891,13.77,42.85,128.49,106.0,74.43,49.0,30.84,130.27,81.11,26.43,76.77,119.8,578.95,69.25,52.3,144.78,74.93,86.43,40.61,53.56,32.27,89.26,72.18,35.7,55.88,44.68,15.62,103.28,324.71,86.0,34.37,128.31,17.41,69.98,95.44,30.12,41.98,58.45,41.93,80.66,124.45,81.98,48.99,55.99,51.16,75.87,70.25,89.9,102.96,196.73
1892,13.78,42.61,128.0,105.08,73.44,48.86,30.6,130.48,79.05,26.13,76.91,117.48,573.0,69.11,51.78,143.5,74.4,86.36,39.89,54.32,31.56,89.08,72.03,35.38,55.06,44.48,15.33,102.16,324.34,86.53,34.15,125.54,17.18,68.83,93.76,29.76,41.37,58.28,41.56,81.27,124.96,81.28,48.59,55.17,50.62,75.65,69.42,89.23,102.88,195.22
1893,13.74,43.53,128.3,105.84,72.89,49.36,31.26,129.13,79.59,26.19,76.87,118.41,581.0,69.8,51.13,144.14,74.97,86.74,40.49,54.31,32.35,88.87,72.5,35.72,55.29,44.63,15.39,102.11,334.71,87.0,34.16,127.18,17.25,69.1,95.36,30.04,41.7,58.65,42.12,81.06,127.8,81.92,49.85,54.6,51.2,75.54,70.11,89.93,102.4,196.22
1894,13.99,43.61,129.0,105.38,73.5,50.71,31.41,128.8,79.92,26.63,77.13,119.37,590.6,69.72,51.41,144.99,75.38,86.74,40.43,54.79,33.25,90.23,72.21,35.86,56.53,44.52,15.62,102.9,347.03,87.46,33.95,128.91,17.5,69.62,95.86,30.19,42.22,58.62,41.99,81.36,129.0,83.33,50.44,55.48,51.94,76.44,71.45,90.2,102.17,197.61
1895,14.0,43.0,128.68,105.23,72.97,52.16,31.58,129.07,79.5,26.75,76.56,119.0,595.15,68.85,51.51,145.0,75.9,87.06,40.38,54.86,33.21,90.59,71.62,35.95,57.95,44.18,15.75,103.47,353.72,86.58,32.9,130.31,17.46,69.01,96.8,30.2,42.33,58.13,42.41,81.51,129.65,84.04,50.57,56.23,51.75,77.99,71.82,90.31,102.53,197.72
1896,14.25,42.08,128.66,103.53,73.31,52.71,33.31,129.89,80.04,26.69,76.9,119.4,596.89,69.75,51.58,145.28,76.01,87.23,40.81,55.11,33.06,90.44,72.1,36.45,58.51,44.6,15.66,104.45,355.62,86.69,32.89,129.56,17.48,69.0,96.97,30.51,42.51,57.94,42.26,80.9,131.24,84.07,50.89,57.32,51.72,78.65,72.14,90.63,102.56,198.11
1897,14.23,41.71,127.92,101.9,72.97,52.75,34.2,130.64,79.45,26.92,76.58,119.2,588.97,69.68,51.08,145.33,75.09,86.81,40.21,54.53,33.18,88.39,72.7,36.27,58.56,44.6,15.45,103.98,353.44,85.33,32.83,127.21,17.63,67.81,95.03,30.8,45.45,57.87,41.93,80.99,130.47,84.25,50.79,56.78,51.7,77.31,71.87,90.15,103.38,197.35
1898,14.16,41.79,126.91,100.67,72.31,52.63,33.8,130.64,79.8,26.77,76.62,118.84,603.01,69.44,50.97,143.83,75.96,86.01,39.98,54.74,33.34,88.59,72.6,36.18,58.33,44.71,15.27,102.99,354.4,85.44,32.18,126.38,17.64,67.72,93.62,30.53,44.65,57.92,42.14,80.55,131.46,85.47,50.62,56.13,51.72,76.75,71.8,90.13,102.69,196.35
1899,14.12,41.54,127.92,101.44,72.86,52.62,33.55,130.11,80.01,26.33,76.76,118.69,601.35,69.76,51.0,144.66,76.15,85.59,40.03,54.12,33.29,88.45,72.92,36.07,58.12,44.89,15.42,103.55,358.1,85.81,32.24,127.3,17.64,67.7,94.99,30.43,44.56,57.89,42.12,80.33,131.31,85.22,50.82,56.44,51.7,77.11,71.78,89.62,102.36,197.09
1900,14.39,41.78,129.0,101.91,72.96,53.66,34.16,131.55,80.36,26.07,76.84,118.72,599.7,70.34,51.2,144.89,76.35,86.96,40.14,54.75,33.9,89.01,73.43,36.03,58.42,45.03,15.59,104.27,355.25,86.37,32.25,128.99,17.78,68.88,94.68,30.55,45.0,58.13,41.1,80.29,135.28,85.52,50.98,57.07,52.08,77.52,73.02,89.61,103.64,198.01
1901,14.37,41.99,128.24,102.8,71.74,54.2,34.68,132.7,80.46,26.07,76.63,119.39,602.05,69.85,51.43,145.34,76.36,86.99,40.43,54.53,33.75,89.01,73.29,35.9,58.76,45.09,15.52,104.53,359.05,86.31,31.84,127.79,17.67,69.56,95.42,30.69,45.45,58.3,40.98,80.33,139.22,86.31,50.98,57.45,53.04,78.16,73.24,91.26,103.64,198.5
1902,14.46,41.87,128.39,102.34,73.03,54.78,34.38,134.03,81.19,25.95,76.68,119.61,605.53,69.78,51.45,145.51,76.11,86.67,40.35,54.96,33.18,89.21,73.5,35.43,59.07,44.91,15.56,104.2,359.98,86.5,31.36,125.92,17.6,69.74,97.04,30.37,44.93,58.32,40.97,80.12,140.09,85.45,50.96,58.03,53.98,77.93,73.66,91.62,104.42,198.83
1903,14.56,41.88,128.02,102.27,71.64,54.33,34.15,134.58,81.1,25.97,76.19,119.92,599.25,70.68,51.49,145.66,76.31,86.32,40.27,55.14,33.2,88.77,73.85,35.37,58.92,44.87,15.59,103.76,317.3,86.3,31.73,124.48,17.62,69.15,96.85,30.32,44.3,58.13,40.92,80.02,139.53,84.12,51.07,58.54,53.64,75.63,73.5,91.98,103.93,198.09
1904,14.62,41.73,127.55,101.89,71.0,54.68,34.23,133.56,81.2,25.67,75.43,119.96,597.75,69.75,51.31,144.92,76.56,85.68,40.31,54.52,32.91,88.16,73.31,35.55,58.94,44.62,15.59,103.41,324.25,86.43,31.41,123.44,18.07,69.37,97.82,29.79,44.36,58.17,40.99,79.41,137.72,85.03,51.26,58.56,53.84,75.7,73.27,91.55,103.29,197.76
1905,14.9,41.59,128.26,102.45,71.57,54.91,34.27,132.9,81.21,25.57,75.21,120.59,597.7,70.67,51.65,145.22,74.85,85.95,40.71,55.29,33.95,88.52,74.4,37.43,59.13,45.47,15.52,99.58,321.98,87.29,31.94,123.31,17.88,69.88,99.33,30.33,43.91,58.82,40.75,79.09,135.7,84.96,53.19,59.06,53.89,76.31,73.59,90.91,104.21,198.17
1906,14.62,41.83,127.51,102.27,70.97,55.54,34.31,132.97,81.5,25.58,75.88,120.52,595.81,70.0,51.73,144.26,73.62,84.92,40.71,55.19,33.64,88.57,74.03,36.45,59.02,45.0,15.43,99.25,321.45,86.62,31.63,123.2,17.81,67.96,98.44,29.51,44.07,58.58,40.45,78.7,134.95,84.76,51.94,58.58,53.72,76.07,72.68,90.49,103.73,197.65
1907,14.29,40.93,127.24,101.77,71.63,55.1,34.09,131.73,81.09,25.53,73.99,119.31,588.96,68.63,51.86,143.33,72.53,87.27,40.65,54.99,33.46,87.79,72.61,36.05,58.65,43.89,15.44,98.42,320.01,86.59,30.93,121.47,17.73,65.32,97.16,29.26,43.38,57.76,39.53,77.76,130.81,81.77,51.26,57.76,52.12,76.3,71.63,88.24,101.98,195.61
1908,14.32,40.37,125.0,99.76,70.93,54.74,33.75,127.76,80.56,25.07,73.32,117.71,578.55,67.33,50.5,140.15,70.75,85.7,40.19,53.54,33.25,86.09,72.24,35.78,57.39,43.34,15.18,96.67,313.69,85.39,31.14,120.45,17.56,64.85,94.9,28.7,43.21,56.58,39.13,79.25,130.54,81.14,50.52,56.63,51.2,73.84,70.84,87.71,98.62,192.56
1909,14.09,40.47,128.06,99.99,71.27,54.72,33.79,127.69,79.7,25.33,73.38,117.93,576.51,67.48,50.55,140.15,71.46,85.94,39.63,53.4,32.92,87.29,72.93,35.37,56.91,43.38,15.07,97.25,308.84,86.17,31.52,120.8,17.58,65.09,96.37,28.95,42.97,56.95,39.41,79.46,130.95,81.59,50.04,56.91,51.19,75.39,71.18,88.33,98.74,192.87
1910,13.95,40.72,129.7,99.83,71.53,55.12,33.76,127.81,79.78,25.1,73.31,119.01,579.38,66.96,50.73,140.62,71.64,86.78,40.01,53.86,33.05,87.25,71.52,35.36,56.43,42.94,15.01,96.86,313.3,87.14,31.28,119.67,17.52,65.07,95.36,28.58,43.31,56.72,39.34,78.99,130.13,81.83,50.15,56.78,51.45,75.31,71.12,89.38,99.48,193.1
1911,13.85,40.47,127.97,99.67,70.68,54.35,32.6,124.9,79.94,25.13,73.19,116.13,569.5,65.62,49.87,139.14,71.53,85.29,39.85,52.97,32.48,85.29,70.87,35.0,55.89,42.43,15.14,95.91,310.83,86.18,31.04,119.32,17.23,64.28,94.75,28.3,42.74,55.88,39.13,79.4,129.4,80.95,49.4,56.28,50.71,74.85,70.88,88.43,98.2,191.11
1912,14.08,41.44,129.69,101.09,71.13,55.22,32.93,126.19,80.75,25.61,74.34,117.46,576.05,65.17,50.34,140.05,70.99,85.52,40.3,53.11,33.33,85.52,70.28,34.75,56.63,42.35,15.44,95.81,315.21,86.99,31.26,119.0,17.55,65.43,94.93,28.44,42.84,56.21,39.96,81.02,130.93,81.0,49.16,58.26,51.74,75.54,71.6,90.79,99.77,192.94
1913,13.68,41.2,128.8,100.21,70.6,55.18,32.78,126.07,81.07,25.46,74.06,116.64,572.02,66.21,49.73,139.3,70.7,84.32,39.73,52.69,32.72,84.66,70.95,34.3,55.89,42.71,15.08,95.35,311.94,85.65,31.6,119.8,17.39,64.96,94.26,28.08,43.23,55.87,39.34,80.05,133.03,79.41,48.73,56.73,51.37,74.0,70.48,89.9,98.81,191.46
1914,14.05,41.82,131.41,101.62,71.3,55.17,32.82,128.16,82.61,25.84,74.29,116.73,579.0,67.82,50.08,140.93,71.44,84.49,39.99,53.58,33.04,86.11,72.0,34.69,56.54,43.53,15.26,96.41,318.48,87.07,32.18,121.15,17.48,65.07,95.27,28.53,43.26,56.7,39.52,81.23,136.59,80.39,48.89,58.52,52.44,75.54,71.3,91.1,99.28,193.97
1915,13.99,41.9,132.24,101.0,70.88,55.12,32.91,127.14,82.75,25.85,74.31,117.07,575.0,67.38,49.86,140.62,71.4,83.69,39.74,53.59,32.63,85.72,71.64,34.58,56.23,43.05,15.18,96.07,318.89,87.15,32.06,120.51,17.45,64.0,96.04,28.26,43.04,56.55,39.56,81.5,138.97,79.61,48.8,58.82,51.8,75.36,71.16,91.46,98.21,193.61
1916,13.93,42.08,133.34,101.15,71.19,55.99,33.24,127.64,82.98,25.72,74.27,117.85,576.45,67.58,50.02,141.35,71.8,83.21,40.12,54.09,32.7,86.42,70.8,34.75,56.69,42.85,15.25,96.55,327.6,87.74,31.58,120.67,17.42,64.28,96.15,28.25,43.68,57.39,39.7,81.64,140.54,80.62,49.0,57.27,52.05,75.85,71.06,91.56,98.82,194.29
1917,13.63,42.11,133.23,101.89,71.53,56.89,34.05,127.68,83.09,25.89,73.89,117.47,586.69,67.83,50.11,142.0,72.4,83.46,40.29,54.19,33.0,87.18,70.96,34.83,56.77,43.15,15.26,96.28,327.8,88.03,31.55,122.2,17.54,64.3,97.33,28.26,44.08,58.05,39.93,81.59,138.18,81.71,49.02,56.67,52.56,76.6,71.0,91.82,99.1,195.16
1918,13.64,42.39,135.79,102.21,71.45,59.91,34.1,126.42,84.04,25.95,74.65,117.25,587.5,68.57,50.5,142.81,73.42,83.63,40.24,54.8,33.16,87.73,71.88,34.93,57.24,43.43,15.34,96.76,334.0,89.02,31.85,124.5,17.62,64.5,97.9,28.86,44.58,58.8,40.85,82.23,138.96,82.21,48.9,57.32,52.2,76.41,72.53,92.1,99.24,196.47
1919,13.81,42.3,135.47,101.92,71.33,61.87,34.26,126.27,84.21,25.87,74.15,117.01,587.1,68.97,50.47,142.75,73.12,84.57,40.45,54.97,32.85,87.23,72.3,34.87,56.86,43.53,15.28,97.3,335.48,89.66,31.93,123.58,17.57,63.78,98.49,28.75,44.94,58.8,40.79,81.99,138.97,81.77,49.05,57.37,52.34,75.69,72.57,92.2,99.28,196.8
1920,13.69,42.6,135.85,102.73,71.73,61.83,34.5,126.72,86.9,26.14,74.81,117.1,595.59,68.68,50.77,144.47,72.99,84.48,40.72,54.69,32.94,88.23,72.17,34.69,57.6,43.55,15.52,98.02,334.87,90.13,31.91,125.22,17.57,64.05,99.41,28.97,44.97,58.85,41.35,82.35,140.0,82.49,49.03,56.86,52.99,76.75,70.29,92.22,99.5,197.84
1921,13.86,42.71,135.0,102.87,71.58,60.85,34.23,127.25,88.17,26.08,74.83,115.62,596.95,69.55,50.79,143.86,73.6,84.09,41.58,54.31,33.48,88.45,72.58,34.54,57.42,43.57,15.41,98.14,334.68,89.92,31.98,125.89,17.6,63.55,100.44,28.83,45.34,58.68,41.15,82.46,138.5,82.94,48.82,57.34,53.01,75.97,70.76,91.82,99.55,198.12
1922,14.1,42.47,135.24,103.33,71.58,61.01,34.46,127.68,90.68,26.42,75.06,115.75,594.9,69.64,51.0,144.78,73.44,83.53,41.16,54.64,33.64,88.98,72.81,34.53,57.66,43.89,15.69,98.86,336.48,90.06,31.93,127.54,17.56,64.49,100.57,28.92,44.84,59.4,41.29,82.8,139.04,83.61,48.86,57.12,53.33,76.51,70.53,92.57,99.8,199.09
1923,13.75,42.59,136.41,103.63,71.17,61.05,35.2,127.02,90.74,26.34,75.78,114.78,593.27,69.81,51.34,144.5,73.76,83.17,41.34,54.27,33.39,89.24,73.48,34.56,58.44,43.82,16.16,98.31,332.99,90.13,32.19,127.33,17.53,63.92,100.29,28.86,45.35,59.04,41.29,83.16,139.37,83.6,48.83,56.45,53.0,76.75,69.9,92.27,98.89,199.34
1924,13.78,42.74,136.43,103.65,71.56,61.0,35.09,127.57,91.25,26.15,75.93,114.77,594.77,69.78,51.48,144.66,73.79,83.0,41.74,54.35,33.3,88.83,73.18,34.52,58.98,43.8,16.27,98.28,333.21,90.95,32.46,128.08,17.54,64.22,101.79,28.93,45.4,59.34,41.32,83.74,141.5,84.39,48.68,56.68,53.19,77.11,69.69,92.58,98.81,200.14
1925,13.59,42.91,136.69,103.47,72.3,60.49,34.79,128.06,90.98,26.22,75.83,115.13,592.0,70.15,51.57,145.0,73.64,83.83,41.85,54.75,33.27,89.49,72.93,34.6,59.57,43.99,16.34,97.92,337.0,90.61,32.85,128.69,17.47,65.52,101.42,29.03,45.31,59.67,41.41,83.61,144.83,84.45,49.21,55.44,53.13,76.79,69.35,93.21,99.12,200.33
1926,13.76,42.8,136.61,103.6,72.74,61.07,34.89,128.41,91.68,26.05,75.51,115.1,587.81,69.0,51.65,144.43,73.45,84.06,41.75,54.69,33.15,90.25,72.45,34.59,59.85,43.54,16.37,97.39,342.09,90.14,32.34,128.77,17.32,65.54,101.02,29.47,44.9,60.4,41.53,83.43,146.0,85.18,49.29,55.7,53.28,77.02,69.7,92.72,99.78,200.43
1927,13.26,42.7,136.28,102.9,72.25,61.39,34.61,128.28,91.4,26.03,75.47,114.6,580.02,69.23,51.21,143.32,74.27,84.57,41.67,54.32,33.8,89.29,72.63,34.66,59.25,43.69,16.1,96.99,340.0,89.98,32.62,127.34,17.18,65.43,101.59,29.43,44.75,59.89,41.51,83.02,141.7,86.0,49.38,53.55,53.53,76.09,68.41,92.09,99.04,199.59
1928,13.1,43.0,136.18,103.1,72.13,62.24,34.81,129.0,92.74,26.03,75.75,114.5,582.35,69.73,51.27,144.06,74.52,84.67,41.24,54.88,33.72,89.79,73.41,34.73,59.34,44.18,16.05,97.76,341.76,90.32,33.04,127.35,17.27,66.06,102.86,29.46,45.09,60.42,41.6,83.09,142.19,86.75,49.43,53.74,53.77,76.3,68.46,92.73,99.38,200.45
1929,13.0,43.16,138.03,103.3,71.52,62.35,34.76,129.2,93.04,25.89,75.42,115.94,582.95,70.33,51.71,143.3,74.17,84.71,41.6,54.71,33.45,92.95,74.02,34.93,59.46,44.32,16.14,97.63,339.98,90.18,33.43,125.62,17.44,65.98,103.06,29.21,45.43,59.73,41.52,83.21,144.68,87.12,49.82,54.0,53.56,75.93,68.84,92.62,99.43,200.97
1930,12.93,43.39,138.5,103.82,72.21,64.98,34.82,128.45,91.11,25.98,75.95,116.12,591.73,69.52,51.75,144.47,75.05,84.49,41.8,54.74,33.5,94.62,73.61,34.95,60.02,43.94,16.27,98.08,342.54,91.06,33.03,125.46,17.49,66.22,103.1,29.45,44.53,60.12,41.69,83.26,147.94,86.78,49.94,53.96,53.7,76.1,67.52,92.4,98.86,201.38
1931,12.88,43.22,137.97,103.99,71.15,64.61,34.53,128.21,89.0,25.99,76.16,116.19,592.13,69.7,51.49,144.21,74.67,84.74,41.89,55.24,33.1,93.81,73.67,34.98,59.63,44.07,16.1,97.96,343.69,90.87,33.13,126.38,17.45,66.97,98.85,29.53,44.74,60.57,41.8,82.92,150.19,86.76,49.93,53.33,53.97,76.03,67.5,92.95,99.0,200.84
1932,12.76,43.13,137.71,103.92,69.86,64.52,34.92,127.15,89.66,25.9,76.52,116.09,595.13,70.39,51.38,143.64,74.36,83.46,41.61,55.0,32.78,92.85,74.05,34.95,59.62,44.32,16.05,98.45,346.3,90.14,33.48,125.43,17.35,66.66,98.8,29.3,45.11,60.42,41.86,83.44,148.47,86.95,49.73,52.67,54.31,76.19,66.52,91.85,98.74,200.17
1933,12.52,43.38,138.17,104.42,69.88,65.16,34.96,126.68,91.38,26.14,77.13,116.16,599.14,71.2,51.48,144.41,73.57,82.62,41.01,55.51,32.87,93.26,74.61,35.12,59.84,44.71,16.19,98.67,344.54,90.76,33.81,125.9,17.41,65.98,99.3,29.58,46.02,61.22,41.67,83.57,147.99,87.7,49.87,52.44,54.77,76.59,66.37,91.48,98.92,200.92
1934,12.43,43.61,138.34,104.4,69.53,64.81,35.29,124.49,90.21,26.07,76.56,115.4,600.27,70.63,51.23,144.7,73.5,81.02,40.51,55.74,32.86,93.88,74.6,35.04,59.63,44.42,16.25,98.27,341.61,90.5,33.3,127.81,17.46,65.08,99.08,29.42,46.47,60.84,41.77,83.05,145.04,88.0,49.42,51.8,54.3,76.26,66.1,91.5,97.69,200.41
1935,12.49,43.7,137.27,104.19,69.4,63.87,34.85,124.46,88.66,25.99,76.79,116.07,591.74,69.77,51.08,144.63,72.86,81.95,40.7,56.54,33.18,93.61,73.65,34.73,59.15,43.9,16.16,97.56,334.3,89.54,33.14,128.47,17.5,65.21,98.01,29.25,46.82,60.67,41.9,83.2,140.44,88.44,49.03,52.28,53.34,76.09,65.93,91.67,97.36,199.43
1936,12.39,43.33,137.17,104.78,68.8,64.3,34.79,123.28,89.07,25.91,76.35,116.26,590.0,69.53,51.4,143.99,73.32,81.8,40.25,56.87,33.03,94.14,73.76,34.61,59.18,43.81,16.32,96.9,329.94,89.2,33.07,127.82,17.55,64.55,100.41,29.39,46.74,60.21,41.68,83.61,137.44,86.76,48.65,52.34,52.9,76.32,64.85,91.69,96.32,199.27
1937,12.19,43.19,137.92,104.54,68.96,63.88,34.9,123.54,89.38,25.97,75.97,117.38,590.39,69.57,51.67,144.45,73.32,80.99,40.74,56.9,32.48,93.77,74.13,34.83,59.8,43.85,16.62,98.1,329.56,90.1,33.09,127.49,17.59,64.55,101.21,29.47,46.91,59.88,41.9,83.21,136.28,87.24,49.0,52.62,53.04,75.68,65.19,91.6,96.53,200.1
1938,12.36,43.6,137.73,104.59,68.36,63.65,34.71,122.35,89.18,25.83,75.78,116.98,582.24,68.74,51.73,144.17,72.7,80.64,40.5,57.16,32.52,93.64,73.35,34.61,59.78,43.42,16.8,98.03,330.91,89.74,32.9,126.92,17.63,63.86,102.81,29.44,46.54,59.65,41.45,83.18,135.29,86.3,48.49,52.74,52.7,75.19,64.8,91.07,95.73,199.16
1939,12.42,44.07,138.0,104.49,68.42,61.17,34.47,124.06,89.27,25.92,75.64,117.24,580.95,68.55,51.78,143.8,71.83,80.85,40.81,57.06,32.54,93.94,73.94,34.61,59.71,43.4,16.67,98.09,321.07,89.71,33.21,126.2,17.63,64.1,99.8,29.95,46.39,59.51,41.29,83.58,133.67,86.0,48.54,52.19,53.03,75.65,64.18,91.14,96.23,198.61
1940,12.59,44.39,139.14,105.88,67.98,61.85,34.91,125.13,90.63,26.32,76.36,117.39,589.51,69.73,52.39,144.92,72.28,81.64,41.19,57.24,32.73,95.05,74.64,35.02,59.95,43.75,16.71,98.76,327.76,90.58,33.89,128.25,17.76,64.99,101.27,30.19,46.26,59.53,41.77,84.02,138.88,86.95,49.05,53.45,53.91,76.88,64.97,92.67,97.91,200.77
1941,12.37,44.8,140.25,106.18,65.99,61.34,35.12,124.85,91.83,26.19,76.31,118.82,595.05,69.06,52.63,145.7,72.47,81.87,41.35,57.1,32.22,94.18,74.48,35.12,60.54,43.53,16.88,99.58,325.44,90.31,33.63,128.0,17.65,63.72,101.93,30.41,46.59,60.13,41.75,84.18,136.66,87.42,49.48,52.88,54.47,76.64,64.16,92.97,97.15,201.36
1942,12.24,44.95,142.15,107.89,66.9,61.89,35.16,124.94,92.85,26.35,76.45,119.3,599.49,68.38,53.6,147.42,73.02,82.67,40.58,57.26,31.53,93.84,73.8,35.35,61.74,43.36,17.15,100.04,327.6,90.8,33.83,129.27,17.61,63.6,102.29,30.76,46.81,60.75,41.98,84.52,135.68,88.51,50.04,52.49,53.92,77.94,63.8,93.86,97.08,201.52
1943,11.56,45.03,140.56,108.0,66.54,61.21,34.78,124.6,91.98,26.19,76.79,119.11,602.5,68.92,53.26,146.92,72.71,82.17,39.68,56.55,31.35,94.41,74.0,35.46,60.94,43.62,17.09,99.16,328.49,90.49,34.24,129.37,17.54,63.82,101.8,30.26,47.3,60.37,41.85,84.64,132.34,87.8,50.11,50.52,53.3,77.26,62.19,93.42,96.9,200.35
1944,11.48,45.27,139.18,107.77,66.28,61.06,34.71,123.53,91.79,25.99,76.0,118.98,595.0,68.3,52.85,145.23,71.84,81.13,39.5,55.99,31.28,93.42,73.85,35.46,60.82,43.47,17.05,98.03,322.46,89.12,34.21,128.28,17.48,62.54,100.6,29.83,46.85,60.15,42.0,84.65,131.09,87.32,50.09,50.66,52.75,75.98,61.67,93.55,96.28,198.43
